what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411194436428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411194456104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411194675044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411194680236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411194701243
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411194707927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411194819514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411194930420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411194941578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411195006353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195094975
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411195127704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195127793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195131796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195138664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411195179702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411195208529
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411195214785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411195230596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411195234352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195246805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195246885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195281126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195281268
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411195286159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195305876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195729278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195733168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195767830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195772028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195781053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195784318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195792492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195795894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195803845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195805998
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1411195814010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195814120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195818003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195822972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411195838176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195855561
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1411195859057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411195859137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411195861447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411195870618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411195974322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411196176477
