what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790114809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790116555
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1409790116590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409790116590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790122264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790126264
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409790126386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409790126436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409790128420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409790134261
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409790140917
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1409790142159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790143763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790145286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1409790145320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409790145725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790184818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409790283058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409790762297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409790766434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409790884025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409790887231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409790961943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409790964913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791302018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791359166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791379465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409791515017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409791542660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791681209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791691453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791751132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791756433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791787401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409791959599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409791959669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409791983084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409792028524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409792084327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409792085317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409792135217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409792136049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409792136846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409792175230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792197317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792199048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792199731
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1409792210593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792210668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409792213116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792226047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792227317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792228715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792236570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409792240927
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1409792254851
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1409792255083
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1409792255320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792256327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792256499
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1409792257518
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409792259795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792283428
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1409792350191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409792350253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409792352931
