what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410922947535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923541016
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1410923541149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410923543406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923561819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923562673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923592905
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1410923732013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923732102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410923734088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410923753624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410923757782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410923775950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410923784941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923839724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923857881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410923861829
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1410924314752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410924314842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410924321383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410924378452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410924396390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410924493744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410924510605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410924625272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410924647524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410927591190
